model_type,train_protocol,seed,eval_profile,eval_protocol,pos_err_median_60s,pos_err_p95_60s,rot_geodesic_median_60s,max_so3_orth_error,energy_span_median_60s,max_abs_energy_delta_median_60s,completion_60s,n_traj,n_completed,train_best_loss,train_nbad,train_anomaly,rollout_collapse,rollout_diverged,source
ablate_no_lift,iid,44,nominal_eval,iid_noisy_ic,0.8266313798559453,3.05260478932288,0.016095787286758423,1.255661845789291e-05,22.068599700927734,16.53182888031006,0.9777777777777777,90,88,0.006263049707437555,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_235813/nominal_eval/summary.json
ablate_no_lift,iid,45,nominal_eval,iid_noisy_ic,1.009345513061874,3.125109015145781,0.015506238676607609,1.2346028597676195e-05,16.558070182800293,12.101325035095215,0.9777777777777777,90,88,0.006253675790503621,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_001317/nominal_eval/summary.json
ablate_no_lift,iid,46,nominal_eval,iid_noisy_ic,1.1046565471007614,4.251267899630853,0.021022620610892773,1.1538812032085843e-05,11.379094123840332,8.311877727508545,1.0,90,90,0.00663550818959872,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_002846/nominal_eval/summary.json
ablate_no_lift,iid,42,nominal_eval,v4_lite,1.035281509143799,3.4581162850491762,0.01903092209249735,1.1278782039880753e-05,12.930145740509033,9.179792404174805,0.9777777777777777,90,88,0.0067101153545081615,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_020724/summary.json
ablate_no_lift,iid,43,nominal_eval,v4_lite,1.041704634353382,2.6930687202952073,0.015852379612624645,1.2933012840221636e-05,15.963101863861084,11.503002643585205,0.9777777777777777,90,88,0.0062942008177439375,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed43/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_020845/summary.json
ablate_no_lift,iid,44,nominal_eval,v4_lite,0.9885048842765822,2.57877094068089,0.0169534794986248,1.4724962056789082e-05,22.072908401489258,16.488773345947266,0.9777777777777777,90,88,0.006263049707437555,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed44/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_021005/summary.json
ablate_no_lift,iid,45,nominal_eval,v4_lite,1.0756468496269784,3.2831862261861686,0.017855485901236534,1.2451769180188421e-05,16.563889503479004,12.081972122192383,0.9777777777777777,90,88,0.006253675790503621,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_021125/summary.json
ablate_no_lift,iid,46,nominal_eval,v4_lite,1.1341973385317408,3.410177856653627,0.021583192050457,1.1775474376918282e-05,11.384364604949951,8.361153602600098,1.0,90,90,0.00663550818959872,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed46/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_021247/summary.json
ablate_no_lift,v4lite,42,clean,clean,0.9432605961488177,2.90877380944721,0.025064388290047646,1.3393744666245766e-05,14.874181747436523,10.636024951934814,0.9777777777777777,90,88,0.006537690060213208,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_004407/clean/summary.json
ablate_no_lift,v4lite,43,clean,clean,0.9829643820407795,2.4846822705506044,0.018961697816848755,1.1720982001861557e-05,15.114261627197266,11.361658096313477,0.9888888888888889,90,89,0.006331599395101269,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_005921/clean/summary.json
ablate_no_lift,v4lite,44,clean,clean,0.8779966330155498,2.4797289595117493,0.02395622991025448,1.321628315054113e-05,16.576034545898438,11.773303985595703,0.9888888888888889,90,89,0.006334670043239991,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_011442/clean/summary.json
ablate_no_lift,v4lite,45,clean,clean,0.6162748555296442,2.3923227287947424,0.012420081999152899,1.2030669495288748e-05,21.0275239944458,15.12966537475586,0.9777777777777777,90,88,0.006287961422155301,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_013005/clean/summary.json
ablate_no_lift,v4lite,46,clean,clean,2.3825565980074375,5.269229372276234,0.05689610540866852,1.2001059985777829e-05,11.742040634155273,8.834036827087402,0.9888888888888889,90,89,0.007331817022835215,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_014525/clean/summary.json
ablate_no_lift,v4lite,42,degraded_eval,iid_noisy_ic,1.8111507547046637,5.38757076243113,0.03077119216322899,1.1571459253900684e-05,14.868276596069336,10.686741352081299,0.9777777777777777,90,88,0.006537690060213208,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_004407/degraded_eval/summary.json
ablate_no_lift,v4lite,43,degraded_eval,iid_noisy_ic,1.7445710730373485,5.911349468786348,0.0260678231716156,1.3346919331524987e-05,15.110549926757812,11.588167190551758,0.9888888888888889,90,89,0.006331599395101269,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_005921/degraded_eval/summary.json
ablate_no_lift,v4lite,44,degraded_eval,iid_noisy_ic,1.976146315332362,5.362728270821484,0.032176122069358826,1.2068733667547349e-05,16.57585334777832,11.869964599609375,0.9888888888888889,90,89,0.006334670043239991,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_011442/degraded_eval/summary.json
ablate_no_lift,v4lite,45,degraded_eval,iid_noisy_ic,1.7763871663997124,5.414533967904382,0.02509310469031334,1.374874591419939e-05,21.026538848876953,15.470250606536865,0.9777777777777777,90,88,0.006287961422155301,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_013005/degraded_eval/summary.json
ablate_no_lift,v4lite,46,degraded_eval,iid_noisy_ic,2.7261714785418922,6.774837001306193,0.05937858298420906,1.1401433766877744e-05,11.739840507507324,8.924245834350586,0.9888888888888889,90,89,0.007331817022835215,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_014525/degraded_eval/summary.json
ablate_no_lift,v4lite,42,heading_biased_eval,iid_noisy_ic,3.277576883565034,5.520615327751031,0.043649183586239815,1.2737866200041026e-05,14.873692512512207,10.723568439483643,0.9777777777777777,90,88,0.006537690060213208,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_004407/heading_biased_eval/summary.json
ablate_no_lift,v4lite,43,heading_biased_eval,iid_noisy_ic,3.174073049923209,5.599217007232149,0.04137163981795311,1.2446394975995645e-05,15.107200622558594,11.396677017211914,0.9888888888888889,90,89,0.006331599395101269,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_005921/heading_biased_eval/summary.json
ablate_no_lift,v4lite,44,heading_biased_eval,iid_noisy_ic,3.079586734696285,5.316365835077218,0.03993438929319382,1.2257496564416215e-05,16.576589584350586,11.802933692932129,0.9888888888888889,90,89,0.006334670043239991,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_011442/heading_biased_eval/summary.json
ablate_no_lift,v4lite,45,heading_biased_eval,iid_noisy_ic,3.0737009286430608,5.321054175113354,0.04098154231905937,1.2683843124250416e-05,21.027913093566895,15.368953704833984,0.9777777777777777,90,88,0.006287961422155301,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_013005/heading_biased_eval/summary.json
ablate_no_lift,v4lite,46,heading_biased_eval,iid_noisy_ic,3.978876356514984,7.936914309064634,0.07173456996679306,1.2462802260415629e-05,11.737702369689941,8.862345695495605,0.9888888888888889,90,89,0.007331817022835215,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_014525/heading_biased_eval/summary.json
ablate_no_lift,v4lite,42,nominal_eval,iid_noisy_ic,0.9641013918041446,3.4542686388606505,0.027673572301864624,1.4462400031334255e-05,14.871371746063232,10.723686695098877,0.9777777777777777,90,88,0.006537690060213208,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_004407/nominal_eval/summary.json
ablate_no_lift,v4lite,43,nominal_eval,iid_noisy_ic,1.0313728390893968,3.382348982549828,0.02120552584528923,1.3281573956192005e-05,15.112863540649414,11.3977689743042,0.9888888888888889,90,89,0.006331599395101269,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_005921/nominal_eval/summary.json
ablate_no_lift,v4lite,44,nominal_eval,iid_noisy_ic,1.1308558592194766,2.8564289911072893,0.02664681151509285,1.2322431757638697e-05,16.575963973999023,11.801546096801758,0.9888888888888889,90,89,0.006334670043239991,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_011442/nominal_eval/summary.json
ablate_no_lift,v4lite,45,nominal_eval,iid_noisy_ic,0.8989733503986352,3.272578523963451,0.014373251236975193,1.2622000213013962e-05,21.027084350585938,15.369909286499023,0.9777777777777777,90,88,0.006287961422155301,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_013005/nominal_eval/summary.json
ablate_no_lift,v4lite,46,nominal_eval,iid_noisy_ic,2.3224833639419855,5.442721820778228,0.05601724982261658,1.3014558135182597e-05,11.741228103637695,8.876953125,0.9888888888888889,90,89,0.007331817022835215,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_014525/nominal_eval/summary.json
ablate_no_lift,v4lite,42,nominal_eval,v4_lite,1.1887417902234136,3.3796540237861503,0.025931884534657,1.2394676559779327e-05,14.876741409301758,10.656896114349365,0.9777777777777777,90,88,0.006537690060213208,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_021410/summary.json
ablate_no_lift,v4lite,43,nominal_eval,v4_lite,1.1581324593954863,2.732285109690348,0.020150449126958847,1.1803403140220325e-05,15.116365432739258,11.338859558105469,0.9888888888888889,90,89,0.006331599395101269,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed43/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_021531/summary.json
ablate_no_lift,v4lite,44,nominal_eval,v4_lite,0.9272914754651459,3.0737403567439094,0.023366715759038925,1.3091437722323462e-05,16.576263427734375,11.745538711547852,0.9888888888888889,90,89,0.006334670043239991,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed44/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_021653/summary.json
ablate_no_lift,v4lite,45,nominal_eval,v4_lite,0.8664368856047449,2.8093281623592326,0.01628249417990446,1.1908537089766469e-05,21.02808952331543,15.200248718261719,0.9777777777777777,90,88,0.006287961422155301,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_021814/summary.json
ablate_no_lift,v4lite,46,nominal_eval,v4_lite,2.3983041694339353,5.699387052144692,0.05822232365608215,1.1663125405902974e-05,11.743383407592773,8.773252487182617,0.9888888888888889,90,89,0.007331817022835215,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed46/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_021933/summary.json
ablate_no_mass_prior,clean,42,clean,clean,0.9318019315112868,3.0949731182222338,0.01941804774105549,1.2123795386287384e-05,1.8604604005813599,1.2416354417800903,1.0,90,90,0.004922629023591678,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_115843/clean/summary.json
ablate_no_mass_prior,clean,43,clean,clean,1.8207599698989847,6.2945811303062875,0.04910087585449219,1.2697370948444586e-05,1.8551051616668701,1.253673791885376,0.9888888888888889,90,89,0.005489194067195058,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_121431/clean/summary.json
ablate_no_mass_prior,clean,44,clean,clean,1.509648810269807,5.261838556751615,0.034142959862947464,1.0861977898457553e-05,1.9401254653930664,1.3974401950836182,0.9888888888888889,90,89,0.005629669254024823,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_123013/clean/summary.json
ablate_no_mass_prior,clean,45,clean,clean,1.3119651551877336,3.7065100931985295,0.02903177309781313,1.1319521945551969e-05,2.0837244987487793,1.4160035252571106,0.9777777777777777,90,88,0.004712519080688556,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_124549/clean/summary.json
ablate_no_mass_prior,clean,46,clean,clean,0.9089894672002368,3.193558744509805,0.021582811139523983,1.0494534762983676e-05,1.8526546359062195,1.2409695386886597,0.9777777777777777,90,88,0.00473804244150718,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_130136/clean/summary.json
ablate_no_mass_prior,clean,42,degraded_eval,iid_noisy_ic,2.019588623073067,5.645359182874493,0.028837747871875763,1.2908025382785127e-05,1.8610681295394897,1.246989130973816,1.0,90,90,0.004922629023591678,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_115843/degraded_eval/summary.json
ablate_no_mass_prior,clean,43,degraded_eval,iid_noisy_ic,2.597780835104465,8.173836733844691,0.04934799671173096,1.24321622934076e-05,1.8545525074005127,1.2580455541610718,0.9888888888888889,90,89,0.005489194067195058,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_121431/degraded_eval/summary.json
ablate_no_mass_prior,clean,44,degraded_eval,iid_noisy_ic,2.0797694348062734,7.586939354095842,0.036762870848178864,1.1261584404564928e-05,1.9464850425720215,1.4094617366790771,0.9888888888888889,90,89,0.005629669254024823,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_123013/degraded_eval/summary.json
ablate_no_mass_prior,clean,45,degraded_eval,iid_noisy_ic,1.9755167625511165,6.8171575592706875,0.0308886356651783,1.1553592230484355e-05,2.083515763282776,1.4228344559669495,0.9777777777777777,90,88,0.004712519080688556,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_124549/degraded_eval/summary.json
ablate_no_mass_prior,clean,46,degraded_eval,iid_noisy_ic,1.5455402865953127,5.83478643480675,0.02676051575690508,1.281599634239683e-05,1.8523653745651245,1.2589523792266846,0.9777777777777777,90,88,0.00473804244150718,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_130136/degraded_eval/summary.json
ablate_no_mass_prior,clean,42,heading_biased_eval,iid_noisy_ic,3.1367926397894346,5.9291681571293156,0.03507854975759983,1.1298408935545012e-05,1.8610916137695312,1.2415090799331665,1.0,90,90,0.004922629023591678,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_115843/heading_biased_eval/summary.json
ablate_no_mass_prior,clean,43,heading_biased_eval,iid_noisy_ic,3.1506644929864116,7.929244438893152,0.046606309711933136,1.1914569768123329e-05,1.853248953819275,1.257209300994873,0.9888888888888889,90,89,0.005489194067195058,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_121431/heading_biased_eval/summary.json
ablate_no_mass_prior,clean,44,heading_biased_eval,iid_noisy_ic,3.0223788683855646,7.011272263353437,0.047985535115003586,1.225443702423945e-05,1.9430615901947021,1.3997077941894531,0.9888888888888889,90,89,0.005629669254024823,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_123013/heading_biased_eval/summary.json
ablate_no_mass_prior,clean,45,heading_biased_eval,iid_noisy_ic,3.0527968097256,6.256067848479935,0.04388904944062233,1.147701550507918e-05,2.0835846662521362,1.408982753753662,0.9777777777777777,90,88,0.004712519080688556,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_124549/heading_biased_eval/summary.json
ablate_no_mass_prior,clean,46,heading_biased_eval,iid_noisy_ic,3.148199656064996,5.883156506511082,0.04302443750202656,1.209448146255454e-05,1.8521637320518494,1.247145414352417,0.9777777777777777,90,88,0.00473804244150718,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_130136/heading_biased_eval/summary.json
ablate_no_mass_prior,clean,42,nominal_eval,iid_noisy_ic,1.1083269009831005,3.458480211045867,0.020250792615115643,1.1315683877910487e-05,1.8614979982376099,1.2412433624267578,1.0,90,90,0.004922629023591678,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_115843/nominal_eval/summary.json
ablate_no_mass_prior,clean,43,nominal_eval,iid_noisy_ic,1.877886123176424,6.7263652369471165,0.046238966286182404,1.3087113075016532e-05,1.8548755645751953,1.2566004991531372,0.9888888888888889,90,89,0.005489194067195058,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_121431/nominal_eval/summary.json
ablate_no_mass_prior,clean,44,nominal_eval,iid_noisy_ic,1.5083144443317886,5.220452922075948,0.031044568866491318,1.1930189430131577e-05,1.9433162212371826,1.3994672298431396,0.9888888888888889,90,89,0.005629669254024823,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_123013/nominal_eval/summary.json
ablate_no_mass_prior,clean,45,nominal_eval,iid_noisy_ic,1.5032646161307135,4.6416768105482245,0.030977130867540836,1.3140964256308507e-05,2.0836408138275146,1.4088695049285889,0.9777777777777777,90,88,0.004712519080688556,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_124549/nominal_eval/summary.json
ablate_no_mass_prior,clean,46,nominal_eval,iid_noisy_ic,1.0838067541197016,3.397704158081088,0.01994217187166214,1.1035950592486188e-05,1.8525335192680359,1.2471187114715576,0.9777777777777777,90,88,0.00473804244150718,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_130136/nominal_eval/summary.json
ablate_no_mass_prior,clean,42,nominal_eval,v4_lite,1.078157211900635,3.595440684170445,0.020970751531422138,1.2111268006265163e-05,1.8601101636886597,1.2378041744232178,1.0,90,90,0.004922629023591678,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_155400/summary.json
ablate_no_mass_prior,clean,43,nominal_eval,v4_lite,2.065787086652912,6.381197098096276,0.04820868745446205,1.211185644933721e-05,1.8550689220428467,1.2539913654327393,0.9888888888888889,90,89,0.005489194067195058,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_155526/summary.json
ablate_no_mass_prior,clean,44,nominal_eval,v4_lite,1.5016810157959306,4.601582182943339,0.03227232024073601,1.2322887414484285e-05,1.9384355545043945,1.3923927545547485,0.9888888888888889,90,89,0.005629669254024823,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed44/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_155652/summary.json
ablate_no_mass_prior,clean,45,nominal_eval,v4_lite,1.532318718542394,3.877817673141174,0.031510429456830025,1.1653750334517099e-05,2.083738088607788,1.4047883749008179,0.9777777777777777,90,88,0.004712519080688556,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_155818/summary.json
ablate_no_mass_prior,clean,46,nominal_eval,v4_lite,1.1332793665310432,2.9963961311303544,0.020612536929547787,1.2541039723146241e-05,1.8526437282562256,1.2333571910858154,0.9777777777777777,90,88,0.00473804244150718,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed46/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_155945/summary.json
ablate_no_mass_prior,iid,42,clean,clean,0.7266351306265577,2.846055929640164,0.016949962824583054,1.1751150850614067e-05,1.8469080924987793,1.257090449333191,0.9888888888888889,90,89,0.0065786327080180245,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_131726/clean/summary.json
ablate_no_mass_prior,iid,43,clean,clean,1.9018684155677668,4.8287965567507385,0.04377942532300949,1.2089262781955767e-05,1.8944941759109497,1.3040505051612854,0.9777777777777777,90,88,0.007757653870309393,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_133306/clean/summary.json
ablate_no_mass_prior,iid,44,clean,clean,1.2971700806204127,3.3962199034114993,0.03588644415140152,1.3359372132981662e-05,1.9639546871185303,1.3595300912857056,0.9888888888888889,90,89,0.007264763582497835,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_134849/clean/summary.json
ablate_no_mass_prior,iid,45,clean,clean,1.819818843013493,4.5276952033830415,0.035413481295108795,1.2293398867768701e-05,1.9125888347625732,1.31140798330307,0.9777777777777777,90,88,0.006893338402733207,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_140431/clean/summary.json
ablate_no_mass_prior,iid,46,clean,clean,0.9899612297216747,2.759937994056038,0.016435123048722744,1.2193931979709305e-05,1.8880693316459656,1.2738713026046753,0.9777777777777777,90,88,0.006658290745690465,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_142021/clean/summary.json
