path,size_bytes,under_rollout_benchmark,referenced_by_tracked_doc,action,reason
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/clean/diagnostic_plots/velocity_violation_OU_seed200061.png,614347,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/clean/diagnostic_plots/velocity_violation_OU_seed200068.png,702496,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/clean/error_growth.png,535478,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/clean/example_rollouts.png,960057,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/clean/terminal_error_boxplots.png,100294,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/degraded_eval/diagnostic_plots/high_terminal_error_OU_seed200045.png,613300,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/degraded_eval/diagnostic_plots/high_terminal_error_OU_seed200056.png,597280,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/degraded_eval/diagnostic_plots/high_terminal_error_PRBS_seed62.png,642223,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/degraded_eval/diagnostic_plots/high_terminal_error_PRBS_seed68.png,643834,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/degraded_eval/diagnostic_plots/velocity_violation_OU_seed200061.png,624107,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/degraded_eval/diagnostic_plots/velocity_violation_OU_seed200068.png,705389,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/degraded_eval/error_growth.png,553897,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/degraded_eval/example_rollouts.png,1033106,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/degraded_eval/terminal_error_boxplots.png,103133,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/heading_biased_eval/diagnostic_plots/high_terminal_error_OU_seed200045.png,621415,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/heading_biased_eval/diagnostic_plots/high_terminal_error_OU_seed200051.png,631247,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/heading_biased_eval/diagnostic_plots/high_terminal_error_OU_seed200070.png,614947,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/heading_biased_eval/diagnostic_plots/high_terminal_error_PRBS_seed63.png,636043,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/heading_biased_eval/diagnostic_plots/velocity_violation_OU_seed200061.png,646131,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/heading_biased_eval/diagnostic_plots/velocity_violation_OU_seed200068.png,661708,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/heading_biased_eval/error_growth.png,547083,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/heading_biased_eval/example_rollouts.png,1065920,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/heading_biased_eval/terminal_error_boxplots.png,94732,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/nominal_eval/diagnostic_plots/high_terminal_error_OU_seed200045.png,612514,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/nominal_eval/diagnostic_plots/high_terminal_error_OU_seed200051.png,625716,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/nominal_eval/diagnostic_plots/high_terminal_error_OU_seed200056.png,613054,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/nominal_eval/diagnostic_plots/high_terminal_error_PRBS_seed68.png,642457,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/nominal_eval/diagnostic_plots/velocity_violation_OU_seed200061.png,620684,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/nominal_eval/diagnostic_plots/velocity_violation_OU_seed200068.png,700027,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/nominal_eval/error_growth.png,551391,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/nominal_eval/example_rollouts.png,1025346,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed44/rollout_benchmark/resampled_traj30_seed42_20260410_044709/nominal_eval/terminal_error_boxplots.png,104108,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/clean/diagnostic_plots/high_terminal_error_OU_seed200059.png,625023,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/clean/diagnostic_plots/rollout_failure_OU_seed200051.png,629729,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/clean/diagnostic_plots/rollout_failure_OU_seed200066.png,634770,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/clean/diagnostic_plots/velocity_violation_OU_seed200055.png,701203,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/clean/diagnostic_plots/velocity_violation_OU_seed200061.png,585052,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/clean/diagnostic_plots/velocity_violation_OU_seed200068.png,682534,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/clean/error_growth.png,645717,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/clean/example_rollouts.png,1045907,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/clean/terminal_error_boxplots.png,105284,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/degraded_eval/diagnostic_plots/high_terminal_error_PRBS_seed42.png,591198,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/degraded_eval/diagnostic_plots/rollout_failure_OU_seed200051.png,613596,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/degraded_eval/diagnostic_plots/rollout_failure_OU_seed200066.png,651014,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/degraded_eval/diagnostic_plots/velocity_violation_OU_seed200055.png,673060,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/degraded_eval/diagnostic_plots/velocity_violation_OU_seed200061.png,581394,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/degraded_eval/diagnostic_plots/velocity_violation_OU_seed200068.png,693035,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/degraded_eval/error_growth.png,569560,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/degraded_eval/example_rollouts.png,984326,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/degraded_eval/terminal_error_boxplots.png,96109,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/heading_biased_eval/diagnostic_plots/high_terminal_error_OU_seed200071.png,627744,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/heading_biased_eval/diagnostic_plots/high_terminal_error_PRBS_seed66.png,617570,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/heading_biased_eval/diagnostic_plots/rollout_failure_OU_seed200051.png,619218,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/heading_biased_eval/diagnostic_plots/rollout_failure_OU_seed200066.png,615982,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/heading_biased_eval/diagnostic_plots/velocity_violation_OU_seed200061.png,585060,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/heading_biased_eval/diagnostic_plots/velocity_violation_OU_seed200068.png,662583,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/heading_biased_eval/error_growth.png,613238,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/heading_biased_eval/example_rollouts.png,1037035,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/heading_biased_eval/terminal_error_boxplots.png,93344,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/nominal_eval/diagnostic_plots/high_terminal_error_OU_seed200059.png,628042,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/nominal_eval/diagnostic_plots/rollout_failure_OU_seed200051.png,658557,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/nominal_eval/diagnostic_plots/rollout_failure_OU_seed200066.png,634641,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/nominal_eval/diagnostic_plots/velocity_violation_OU_seed200055.png,691486,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/nominal_eval/diagnostic_plots/velocity_violation_OU_seed200061.png,585673,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/nominal_eval/diagnostic_plots/velocity_violation_OU_seed200068.png,704588,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/nominal_eval/error_growth.png,668695,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/nominal_eval/example_rollouts.png,1002735,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_lift_seed45/rollout_benchmark/resampled_traj30_seed42_20260410_050326/nominal_eval/terminal_error_boxplots.png,104288,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/resampled_traj30_seed42_20260410_025031/clean/diagnostic_plots/high_terminal_error_OU_seed200051.png,626286,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/resampled_traj30_seed42_20260410_025031/clean/diagnostic_plots/high_terminal_error_OU_seed200062.png,663275,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/resampled_traj30_seed42_20260410_025031/clean/diagnostic_plots/high_terminal_error_PRBS_seed46.png,637127,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/resampled_traj30_seed42_20260410_025031/clean/diagnostic_plots/rollout_failure_OU_seed200066.png,642542,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/resampled_traj30_seed42_20260410_025031/clean/diagnostic_plots/velocity_violation_OU_seed200055.png,630257,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/resampled_traj30_seed42_20260410_025031/clean/diagnostic_plots/velocity_violation_OU_seed200061.png,705912,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/resampled_traj30_seed42_20260410_025031/clean/error_growth.png,605562,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_all_noise/sweep_oc_ablation_noise_nominal_train_remus100_dr_auv_oc_traj1000_blk150_s23_d0be9434_s43-44-45_20260409_152010/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/resampled_traj30_seed42_20260410_025031/clean/example_rollouts.png,999747,1,0,purge,regenerable from the CSV/JSON beside it
