model_type,seed,scenario,trajectory_id,horizon_s,final_position_error,failure_reason,is_anomaly_seed
phnode_full,42,PRBS,PRBS_42,60.0,1.8330751211062455,completed,0
phnode_full,42,PRBS,PRBS_43,60.0,0.572355461165759,completed,0
phnode_full,42,PRBS,PRBS_44,60.0,0.4753231985552606,completed,0
phnode_full,42,PRBS,PRBS_45,60.0,0.4600898437168804,completed,0
phnode_full,42,PRBS,PRBS_46,60.0,1.181090698128397,completed,0
phnode_full,42,PRBS,PRBS_47,60.0,0.12924835011978755,completed,0
phnode_full,42,PRBS,PRBS_48,60.0,0.10926455592376755,completed,0
phnode_full,42,PRBS,PRBS_49,60.0,0.43450111815031617,completed,0
phnode_full,42,PRBS,PRBS_50,60.0,0.24497999754037825,completed,0
phnode_full,42,PRBS,PRBS_51,60.0,0.6306460227721934,completed,0
phnode_full,42,PRBS,PRBS_52,60.0,0.554045441468791,completed,0
phnode_full,42,PRBS,PRBS_53,60.0,0.5100185143849838,completed,0
phnode_full,42,PRBS,PRBS_54,60.0,0.6261178434329685,completed,0
phnode_full,42,PRBS,PRBS_55,60.0,0.22653513098557929,completed,0
phnode_full,42,PRBS,PRBS_56,60.0,0.5305174462559017,completed,0
phnode_full,42,PRBS,PRBS_57,60.0,0.2991343570579114,completed,0
phnode_full,42,PRBS,PRBS_58,60.0,0.12048037258631313,completed,0
phnode_full,42,PRBS,PRBS_59,60.0,0.73145477324246,completed,0
phnode_full,42,PRBS,PRBS_60,60.0,0.45024664323884334,completed,0
phnode_full,42,PRBS,PRBS_61,60.0,0.9847249922646711,completed,0
phnode_full,42,PRBS,PRBS_62,60.0,0.1743429525661666,completed,0
phnode_full,42,PRBS,PRBS_63,60.0,0.4283100956992619,completed,0
phnode_full,42,PRBS,PRBS_64,60.0,0.7806029966992579,completed,0
phnode_full,42,PRBS,PRBS_65,60.0,0.3991896613268784,completed,0
phnode_full,42,PRBS,PRBS_66,60.0,0.13404557084640797,completed,0
phnode_full,42,PRBS,PRBS_67,60.0,0.2910447400870316,completed,0
phnode_full,42,PRBS,PRBS_68,60.0,0.20434175836743007,completed,0
phnode_full,42,PRBS,PRBS_69,60.0,0.8402752922360559,completed,0
phnode_full,42,PRBS,PRBS_70,60.0,0.939730758196907,completed,0
phnode_full,42,PRBS,PRBS_71,60.0,0.5147832835078121,completed,0
phnode_full,42,CHIRP,CHIRP_100042,60.0,0.7423086211948178,completed,0
phnode_full,42,CHIRP,CHIRP_100043,60.0,0.05736038746659918,completed,0
phnode_full,42,CHIRP,CHIRP_100044,60.0,1.3997591326884147,completed,0
phnode_full,42,CHIRP,CHIRP_100045,60.0,0.9285464527164013,completed,0
phnode_full,42,CHIRP,CHIRP_100046,60.0,0.6065282460830907,completed,0
phnode_full,42,CHIRP,CHIRP_100047,60.0,0.8849454430888463,completed,0
phnode_full,42,CHIRP,CHIRP_100048,60.0,1.1160577967272733,completed,0
phnode_full,42,CHIRP,CHIRP_100049,60.0,0.1629798127159322,completed,0
phnode_full,42,CHIRP,CHIRP_100050,60.0,1.180858860692941,completed,0
phnode_full,42,CHIRP,CHIRP_100051,60.0,1.1626049464158101,completed,0
phnode_full,42,CHIRP,CHIRP_100052,60.0,0.4302184587786225,completed,0
phnode_full,42,CHIRP,CHIRP_100053,60.0,0.714363506344968,completed,0
phnode_full,42,CHIRP,CHIRP_100054,60.0,1.0841877202566967,completed,0
phnode_full,42,CHIRP,CHIRP_100055,60.0,0.5146228116011167,completed,0
phnode_full,42,CHIRP,CHIRP_100056,60.0,0.6396081931753106,completed,0
phnode_full,42,CHIRP,CHIRP_100057,60.0,0.4011837266074642,completed,0
phnode_full,42,CHIRP,CHIRP_100058,60.0,0.7019854924878125,completed,0
phnode_full,42,CHIRP,CHIRP_100059,60.0,0.8096570653181905,completed,0
phnode_full,42,CHIRP,CHIRP_100060,60.0,0.2559021851024019,completed,0
phnode_full,42,CHIRP,CHIRP_100061,60.0,0.5008791161252921,completed,0
phnode_full,42,CHIRP,CHIRP_100062,60.0,0.8333862479411841,completed,0
phnode_full,42,CHIRP,CHIRP_100063,60.0,0.536914124082965,completed,0
phnode_full,42,CHIRP,CHIRP_100064,60.0,0.6155117737854447,completed,0
phnode_full,42,CHIRP,CHIRP_100065,60.0,1.3075653981311546,completed,0
phnode_full,42,CHIRP,CHIRP_100066,60.0,0.3879504583195487,completed,0
phnode_full,42,CHIRP,CHIRP_100067,60.0,0.7908699849927552,completed,0
phnode_full,42,CHIRP,CHIRP_100068,60.0,0.13754025099397363,completed,0
phnode_full,42,CHIRP,CHIRP_100069,60.0,0.5768047851900047,completed,0
phnode_full,42,CHIRP,CHIRP_100070,60.0,1.5200781553956346,completed,0
phnode_full,42,CHIRP,CHIRP_100071,60.0,0.7185271279415495,completed,0
phnode_full,42,OU,OU_200042,60.0,0.3711645831345462,completed,0
phnode_full,42,OU,OU_200043,60.0,0.6350262103880379,completed,0
phnode_full,42,OU,OU_200044,60.0,0.49066232821420674,completed,0
phnode_full,42,OU,OU_200045,60.0,0.6372868430402111,completed,0
phnode_full,42,OU,OU_200046,60.0,0.3700683876057791,completed,0
phnode_full,42,OU,OU_200047,60.0,0.6837284576881713,completed,0
phnode_full,42,OU,OU_200048,60.0,1.2395940545355837,completed,0
phnode_full,42,OU,OU_200049,60.0,0.9975878272383019,completed,0
phnode_full,42,OU,OU_200050,60.0,0.6836848564266848,completed,0
phnode_full,42,OU,OU_200051,60.0,nan,pred_divergence,0
phnode_full,42,OU,OU_200052,60.0,0.3173631328523093,completed,0
phnode_full,42,OU,OU_200053,60.0,0.5815800591387139,completed,0
phnode_full,42,OU,OU_200054,60.0,0.8934726343940007,completed,0
phnode_full,42,OU,OU_200055,60.0,1.2478123533365804,completed,0
phnode_full,42,OU,OU_200056,60.0,0.555078799936683,completed,0
phnode_full,42,OU,OU_200057,60.0,2.775252765328591,completed,0
phnode_full,42,OU,OU_200058,60.0,1.2681739427701026,completed,0
phnode_full,42,OU,OU_200059,60.0,1.804677107281276,completed,0
phnode_full,42,OU,OU_200060,60.0,0.5485743048197184,completed,0
phnode_full,42,OU,OU_200061,60.0,0.5943149868773057,completed,0
phnode_full,42,OU,OU_200062,60.0,1.6305634761599506,completed,0
phnode_full,42,OU,OU_200063,60.0,1.0521372556276285,completed,0
phnode_full,42,OU,OU_200064,60.0,0.19095401633207246,completed,0
phnode_full,42,OU,OU_200065,60.0,1.5718428143924896,completed,0
phnode_full,42,OU,OU_200066,60.0,nan,pred_divergence,0
phnode_full,42,OU,OU_200067,60.0,0.5343222631447124,completed,0
phnode_full,42,OU,OU_200068,60.0,0.744683967320785,completed,0
phnode_full,42,OU,OU_200069,60.0,0.30273737012934043,completed,0
phnode_full,42,OU,OU_200070,60.0,1.3096348980268204,completed,0
phnode_full,42,OU,OU_200071,60.0,1.0124066571487569,completed,0
phnode_full,43,PRBS,PRBS_42,60.0,0.24770327436641967,completed,0
phnode_full,43,PRBS,PRBS_43,60.0,0.8226109046525173,completed,0
phnode_full,43,PRBS,PRBS_44,60.0,0.498460474636829,completed,0
phnode_full,43,PRBS,PRBS_45,60.0,0.6732958519943848,completed,0
phnode_full,43,PRBS,PRBS_46,60.0,1.2432854377157527,completed,0
phnode_full,43,PRBS,PRBS_47,60.0,0.2470377549757764,completed,0
phnode_full,43,PRBS,PRBS_48,60.0,0.7055778947625886,completed,0
phnode_full,43,PRBS,PRBS_49,60.0,1.1066475378500022,completed,0
phnode_full,43,PRBS,PRBS_50,60.0,0.6159671205788616,completed,0
phnode_full,43,PRBS,PRBS_51,60.0,0.720101808311431,completed,0
phnode_full,43,PRBS,PRBS_52,60.0,0.4281368163049397,completed,0
phnode_full,43,PRBS,PRBS_53,60.0,0.3992453218275038,completed,0
phnode_full,43,PRBS,PRBS_54,60.0,0.3990523684473957,completed,0
phnode_full,43,PRBS,PRBS_55,60.0,0.283933165416893,completed,0
phnode_full,43,PRBS,PRBS_56,60.0,0.5991385316232398,completed,0
phnode_full,43,PRBS,PRBS_57,60.0,0.5934968088368087,completed,0
phnode_full,43,PRBS,PRBS_58,60.0,0.2519573045562897,completed,0
phnode_full,43,PRBS,PRBS_59,60.0,0.4250934024137226,completed,0
phnode_full,43,PRBS,PRBS_60,60.0,0.3131522689401804,completed,0
phnode_full,43,PRBS,PRBS_61,60.0,1.1309969859185756,completed,0
phnode_full,43,PRBS,PRBS_62,60.0,0.08960080346997953,completed,0
phnode_full,43,PRBS,PRBS_63,60.0,0.4418879037791145,completed,0
phnode_full,43,PRBS,PRBS_64,60.0,0.6795554862309262,completed,0
phnode_full,43,PRBS,PRBS_65,60.0,0.2708574751433018,completed,0
phnode_full,43,PRBS,PRBS_66,60.0,0.5029484431016941,completed,0
phnode_full,43,PRBS,PRBS_67,60.0,0.46143910581526454,completed,0
phnode_full,43,PRBS,PRBS_68,60.0,0.8483881501982039,completed,0
phnode_full,43,PRBS,PRBS_69,60.0,0.8720327708847652,completed,0
phnode_full,43,PRBS,PRBS_70,60.0,1.0941663137233382,completed,0
phnode_full,43,PRBS,PRBS_71,60.0,0.36850779831441277,completed,0
phnode_full,43,CHIRP,CHIRP_100042,60.0,0.7278981435923138,completed,0
phnode_full,43,CHIRP,CHIRP_100043,60.0,1.186583733640441,completed,0
phnode_full,43,CHIRP,CHIRP_100044,60.0,0.3472083077359258,completed,0
phnode_full,43,CHIRP,CHIRP_100045,60.0,0.9770485406747554,completed,0
phnode_full,43,CHIRP,CHIRP_100046,60.0,0.9083288600466858,completed,0
phnode_full,43,CHIRP,CHIRP_100047,60.0,1.2662348687950808,completed,0
phnode_full,43,CHIRP,CHIRP_100048,60.0,0.5048234457751578,completed,0
phnode_full,43,CHIRP,CHIRP_100049,60.0,1.010717738542556,completed,0
phnode_full,43,CHIRP,CHIRP_100050,60.0,0.9400610482661306,completed,0
phnode_full,43,CHIRP,CHIRP_100051,60.0,0.8643180926468994,completed,0
phnode_full,43,CHIRP,CHIRP_100052,60.0,0.5030646954872522,completed,0
phnode_full,43,CHIRP,CHIRP_100053,60.0,0.9908089076113927,completed,0
phnode_full,43,CHIRP,CHIRP_100054,60.0,0.6222637062690639,completed,0
phnode_full,43,CHIRP,CHIRP_100055,60.0,0.7233193862217511,completed,0
phnode_full,43,CHIRP,CHIRP_100056,60.0,1.395517286275966,completed,0
phnode_full,43,CHIRP,CHIRP_100057,60.0,1.0594224018071416,completed,0
phnode_full,43,CHIRP,CHIRP_100058,60.0,0.4831623584962921,completed,0
phnode_full,43,CHIRP,CHIRP_100059,60.0,0.5290313008287443,completed,0
phnode_full,43,CHIRP,CHIRP_100060,60.0,1.0361879427160416,completed,0
phnode_full,43,CHIRP,CHIRP_100061,60.0,1.057483227044492,completed,0
phnode_full,43,CHIRP,CHIRP_100062,60.0,0.9455069917459707,completed,0
phnode_full,43,CHIRP,CHIRP_100063,60.0,0.4722020826479572,completed,0
phnode_full,43,CHIRP,CHIRP_100064,60.0,1.034790723603367,completed,0
phnode_full,43,CHIRP,CHIRP_100065,60.0,0.9430989624969051,completed,0
phnode_full,43,CHIRP,CHIRP_100066,60.0,0.8300447163902428,completed,0
phnode_full,43,CHIRP,CHIRP_100067,60.0,0.5317587850388606,completed,0
phnode_full,43,CHIRP,CHIRP_100068,60.0,1.4262519071923607,completed,0
phnode_full,43,CHIRP,CHIRP_100069,60.0,1.0355779575051804,completed,0
phnode_full,43,CHIRP,CHIRP_100070,60.0,0.2593078826861011,completed,0
phnode_full,43,CHIRP,CHIRP_100071,60.0,0.8346399167286657,completed,0
phnode_full,43,OU,OU_200042,60.0,0.19257752744016432,completed,0
phnode_full,43,OU,OU_200043,60.0,1.0814171829014527,completed,0
phnode_full,43,OU,OU_200044,60.0,1.0725063973859141,completed,0
phnode_full,43,OU,OU_200045,60.0,0.527614140775225,completed,0
phnode_full,43,OU,OU_200046,60.0,0.7241827583546808,completed,0
phnode_full,43,OU,OU_200047,60.0,0.5653898579786395,completed,0
phnode_full,43,OU,OU_200048,60.0,0.6717231118197149,completed,0
phnode_full,43,OU,OU_200049,60.0,1.9771488688766987,completed,0
phnode_full,43,OU,OU_200050,60.0,0.13181381906415376,completed,0
phnode_full,43,OU,OU_200051,60.0,0.6492587713839142,completed,0
phnode_full,43,OU,OU_200052,60.0,0.5800232699164165,completed,0
phnode_full,43,OU,OU_200053,60.0,1.0291983818118409,completed,0
phnode_full,43,OU,OU_200054,60.0,0.36250250330272354,completed,0
phnode_full,43,OU,OU_200055,60.0,1.2866884063578032,completed,0
phnode_full,43,OU,OU_200056,60.0,1.3690313770405118,completed,0
phnode_full,43,OU,OU_200057,60.0,2.2187324872471876,completed,0
phnode_full,43,OU,OU_200058,60.0,1.4304345406136894,completed,0
phnode_full,43,OU,OU_200059,60.0,1.0959132745462952,completed,0
phnode_full,43,OU,OU_200060,60.0,0.1727683384844288,completed,0
phnode_full,43,OU,OU_200061,60.0,0.6358191733602004,completed,0
phnode_full,43,OU,OU_200062,60.0,0.719508600759125,completed,0
phnode_full,43,OU,OU_200063,60.0,0.46368035476705305,completed,0
phnode_full,43,OU,OU_200064,60.0,1.1513627170227716,completed,0
phnode_full,43,OU,OU_200065,60.0,1.3123603575180334,completed,0
phnode_full,43,OU,OU_200066,60.0,0.6172096811027616,completed,0
phnode_full,43,OU,OU_200067,60.0,0.3454372986844496,completed,0
phnode_full,43,OU,OU_200068,60.0,0.6789658790450468,completed,0
phnode_full,43,OU,OU_200069,60.0,0.3196879394161141,completed,0
phnode_full,43,OU,OU_200070,60.0,0.5097780019233306,completed,0
phnode_full,43,OU,OU_200071,60.0,1.3203691587678312,completed,0
phnode_full,44,PRBS,PRBS_42,60.0,2.4118299080233,completed,0
phnode_full,44,PRBS,PRBS_43,60.0,0.7739700142368627,completed,0
phnode_full,44,PRBS,PRBS_44,60.0,1.9199113417884324,completed,0
phnode_full,44,PRBS,PRBS_45,60.0,1.619096599657703,completed,0
phnode_full,44,PRBS,PRBS_46,60.0,1.2843242757910707,completed,0
phnode_full,44,PRBS,PRBS_47,60.0,1.6289437126703707,completed,0
phnode_full,44,PRBS,PRBS_48,60.0,1.061351143603104,completed,0
phnode_full,44,PRBS,PRBS_49,60.0,1.546186403262173,completed,0
phnode_full,44,PRBS,PRBS_50,60.0,1.6872616281880757,completed,0
phnode_full,44,PRBS,PRBS_51,60.0,2.613478434415137,completed,0
phnode_full,44,PRBS,PRBS_52,60.0,0.29382765351255696,completed,0
phnode_full,44,PRBS,PRBS_53,60.0,2.129028329098941,completed,0
phnode_full,44,PRBS,PRBS_54,60.0,0.3673204272784571,completed,0
phnode_full,44,PRBS,PRBS_55,60.0,0.2462738531945851,completed,0
phnode_full,44,PRBS,PRBS_56,60.0,3.0938670625017184,completed,0
phnode_full,44,PRBS,PRBS_57,60.0,1.9178185027882975,completed,0
phnode_full,44,PRBS,PRBS_58,60.0,2.2596451614608744,completed,0
phnode_full,44,PRBS,PRBS_59,60.0,3.003581101901526,completed,0
phnode_full,44,PRBS,PRBS_60,60.0,0.8357594923308459,completed,0
phnode_full,44,PRBS,PRBS_61,60.0,3.1603155929881446,completed,0
phnode_full,44,PRBS,PRBS_62,60.0,3.086436457232198,completed,0
phnode_full,44,PRBS,PRBS_63,60.0,3.030257140243762,completed,0
phnode_full,44,PRBS,PRBS_64,60.0,0.5301251337488174,completed,0
phnode_full,44,PRBS,PRBS_65,60.0,1.3392077014522132,completed,0
phnode_full,44,PRBS,PRBS_66,60.0,1.168643518076671,completed,0
phnode_full,44,PRBS,PRBS_67,60.0,0.38568625277397933,completed,0
phnode_full,44,PRBS,PRBS_68,60.0,2.4481896580422866,completed,0
phnode_full,44,PRBS,PRBS_69,60.0,0.0587600361825072,completed,0
phnode_full,44,PRBS,PRBS_70,60.0,1.540073048615083,completed,0
phnode_full,44,PRBS,PRBS_71,60.0,2.478448560758471,completed,0
phnode_full,44,CHIRP,CHIRP_100042,60.0,0.199229296589976,completed,0
phnode_full,44,CHIRP,CHIRP_100043,60.0,0.9481177609327511,completed,0
phnode_full,44,CHIRP,CHIRP_100044,60.0,0.7288248277947615,completed,0
phnode_full,44,CHIRP,CHIRP_100045,60.0,0.3584535758081057,completed,0
phnode_full,44,CHIRP,CHIRP_100046,60.0,1.3855862620852588,completed,0
phnode_full,44,CHIRP,CHIRP_100047,60.0,0.7336365991951234,completed,0
phnode_full,44,CHIRP,CHIRP_100048,60.0,0.6072092556292978,completed,0
phnode_full,44,CHIRP,CHIRP_100049,60.0,0.3035134426875934,completed,0
phnode_full,44,CHIRP,CHIRP_100050,60.0,0.24608898374071128,completed,0
phnode_full,44,CHIRP,CHIRP_100051,60.0,0.48557453937772377,completed,0
phnode_full,44,CHIRP,CHIRP_100052,60.0,0.3595781402147279,completed,0
phnode_full,44,CHIRP,CHIRP_100053,60.0,0.35866998617233364,completed,0
phnode_full,44,CHIRP,CHIRP_100054,60.0,1.414671849586297,completed,0
phnode_full,44,CHIRP,CHIRP_100055,60.0,1.7690389116934357,completed,0
phnode_full,44,CHIRP,CHIRP_100056,60.0,0.4553688908202918,completed,0
phnode_full,44,CHIRP,CHIRP_100057,60.0,1.9414784131402827,completed,0
phnode_full,44,CHIRP,CHIRP_100058,60.0,0.6512263120424762,completed,0
phnode_full,44,CHIRP,CHIRP_100059,60.0,0.675954403997913,completed,0
phnode_full,44,CHIRP,CHIRP_100060,60.0,0.2134026911078606,completed,0
phnode_full,44,CHIRP,CHIRP_100061,60.0,2.1506040120027152,completed,0
phnode_full,44,CHIRP,CHIRP_100062,60.0,2.181705430255864,completed,0
phnode_full,44,CHIRP,CHIRP_100063,60.0,0.4340601278430295,completed,0
phnode_full,44,CHIRP,CHIRP_100064,60.0,0.39560496941323875,completed,0
phnode_full,44,CHIRP,CHIRP_100065,60.0,0.3255977097018527,completed,0
phnode_full,44,CHIRP,CHIRP_100066,60.0,1.8637282815102019,completed,0
phnode_full,44,CHIRP,CHIRP_100067,60.0,1.7216785012789175,completed,0
phnode_full,44,CHIRP,CHIRP_100068,60.0,1.820438532784541,completed,0
phnode_full,44,CHIRP,CHIRP_100069,60.0,0.3195564472361803,completed,0
phnode_full,44,CHIRP,CHIRP_100070,60.0,0.5337027160939242,completed,0
phnode_full,44,CHIRP,CHIRP_100071,60.0,0.25647162590170974,completed,0
phnode_full,44,OU,OU_200042,60.0,0.07496023058484036,completed,0
phnode_full,44,OU,OU_200043,60.0,0.4657451199539619,completed,0
phnode_full,44,OU,OU_200044,60.0,0.7269371871046187,completed,0
phnode_full,44,OU,OU_200045,60.0,2.7014223550529093,completed,0
phnode_full,44,OU,OU_200046,60.0,1.4641680427805883,completed,0
phnode_full,44,OU,OU_200047,60.0,0.6865187361090761,completed,0
phnode_full,44,OU,OU_200048,60.0,1.4155861241750782,completed,0
phnode_full,44,OU,OU_200049,60.0,2.062474259143371,completed,0
phnode_full,44,OU,OU_200050,60.0,2.171746667599728,completed,0
phnode_full,44,OU,OU_200051,60.0,nan,pred_divergence,0
phnode_full,44,OU,OU_200052,60.0,1.4340042361657888,completed,0
phnode_full,44,OU,OU_200053,60.0,1.0240277493325582,completed,0
phnode_full,44,OU,OU_200054,60.0,0.3650099900596447,completed,0
phnode_full,44,OU,OU_200055,60.0,0.5873766465415656,completed,0
phnode_full,44,OU,OU_200056,60.0,2.9978332513327914,completed,0
phnode_full,44,OU,OU_200057,60.0,0.8561556714376046,completed,0
phnode_full,44,OU,OU_200058,60.0,3.886806510102857,completed,0
phnode_full,44,OU,OU_200059,60.0,1.2431860607919454,completed,0
phnode_full,44,OU,OU_200060,60.0,0.9150846866556959,completed,0
phnode_full,44,OU,OU_200061,60.0,0.4458351478501588,completed,0
phnode_full,44,OU,OU_200062,60.0,2.0848020884546603,completed,0
phnode_full,44,OU,OU_200063,60.0,1.30209220837706,completed,0
phnode_full,44,OU,OU_200064,60.0,0.3186961213009669,completed,0
phnode_full,44,OU,OU_200065,60.0,0.7196730665773087,completed,0
phnode_full,44,OU,OU_200066,60.0,nan,pred_divergence,0
phnode_full,44,OU,OU_200067,60.0,2.508876274540524,completed,0
phnode_full,44,OU,OU_200068,60.0,1.4499155870654008,completed,0
phnode_full,44,OU,OU_200069,60.0,0.23429800967136233,completed,0
phnode_full,44,OU,OU_200070,60.0,5.822857196504837,completed,0
phnode_full,44,OU,OU_200071,60.0,2.28016807474548,completed,0
phnode_full,45,PRBS,PRBS_42,60.0,1.3334538311874211,completed,0
phnode_full,45,PRBS,PRBS_43,60.0,0.20697269165875032,completed,0
phnode_full,45,PRBS,PRBS_44,60.0,0.20968129205953923,completed,0
phnode_full,45,PRBS,PRBS_45,60.0,0.35272866825323174,completed,0
phnode_full,45,PRBS,PRBS_46,60.0,1.1686220226905522,completed,0
phnode_full,45,PRBS,PRBS_47,60.0,0.3226942977339103,completed,0
phnode_full,45,PRBS,PRBS_48,60.0,0.9126096947890363,completed,0
phnode_full,45,PRBS,PRBS_49,60.0,0.5369002891894513,completed,0
phnode_full,45,PRBS,PRBS_50,60.0,0.2549388727549869,completed,0
phnode_full,45,PRBS,PRBS_51,60.0,0.5331502641235875,completed,0
phnode_full,45,PRBS,PRBS_52,60.0,0.2159017989580044,completed,0
phnode_full,45,PRBS,PRBS_53,60.0,0.4139749764103381,completed,0
phnode_full,45,PRBS,PRBS_54,60.0,0.4101763835663729,completed,0
phnode_full,45,PRBS,PRBS_55,60.0,0.11308421308216388,completed,0
phnode_full,45,PRBS,PRBS_56,60.0,0.7203360436604509,completed,0
phnode_full,45,PRBS,PRBS_57,60.0,0.4624535568265276,completed,0
phnode_full,45,PRBS,PRBS_58,60.0,0.1651801367551531,completed,0
phnode_full,45,PRBS,PRBS_59,60.0,0.3100857456538203,completed,0
phnode_full,45,PRBS,PRBS_60,60.0,0.3494121430961077,completed,0
phnode_full,45,PRBS,PRBS_61,60.0,1.110528466809585,completed,0
phnode_full,45,PRBS,PRBS_62,60.0,0.460214254962937,completed,0
phnode_full,45,PRBS,PRBS_63,60.0,0.30628050662768147,completed,0
phnode_full,45,PRBS,PRBS_64,60.0,0.5153026733883229,completed,0
phnode_full,45,PRBS,PRBS_65,60.0,0.3715457697805706,completed,0
phnode_full,45,PRBS,PRBS_66,60.0,0.07567629781004011,completed,0
phnode_full,45,PRBS,PRBS_67,60.0,0.35681011102137106,completed,0
phnode_full,45,PRBS,PRBS_68,60.0,0.7863296720854492,completed,0
phnode_full,45,PRBS,PRBS_69,60.0,1.2960316922716846,completed,0
phnode_full,45,PRBS,PRBS_70,60.0,1.2272993641037977,completed,0
phnode_full,45,PRBS,PRBS_71,60.0,0.39364261193506345,completed,0
phnode_full,45,CHIRP,CHIRP_100042,60.0,0.441053586709392,completed,0
phnode_full,45,CHIRP,CHIRP_100043,60.0,1.6082790479358526,completed,0
phnode_full,45,CHIRP,CHIRP_100044,60.0,0.544089064694768,completed,0
phnode_full,45,CHIRP,CHIRP_100045,60.0,0.25029469482701844,completed,0
phnode_full,45,CHIRP,CHIRP_100046,60.0,0.29210280583019993,completed,0
phnode_full,45,CHIRP,CHIRP_100047,60.0,0.34900165677707257,completed,0
phnode_full,45,CHIRP,CHIRP_100048,60.0,0.28215473011656095,completed,0
phnode_full,45,CHIRP,CHIRP_100049,60.0,0.3531272122767039,completed,0
phnode_full,45,CHIRP,CHIRP_100050,60.0,0.6492670070350444,completed,0
phnode_full,45,CHIRP,CHIRP_100051,60.0,0.23908495115528536,completed,0
phnode_full,45,CHIRP,CHIRP_100052,60.0,0.2915114399289417,completed,0
phnode_full,45,CHIRP,CHIRP_100053,60.0,0.2055704030593799,completed,0
phnode_full,45,CHIRP,CHIRP_100054,60.0,0.31372451704388654,completed,0
phnode_full,45,CHIRP,CHIRP_100055,60.0,0.4054373719021871,completed,0
phnode_full,45,CHIRP,CHIRP_100056,60.0,0.609430170302543,completed,0
phnode_full,45,CHIRP,CHIRP_100057,60.0,0.6446398423857819,completed,0
phnode_full,45,CHIRP,CHIRP_100058,60.0,0.2626349525999687,completed,0
phnode_full,45,CHIRP,CHIRP_100059,60.0,0.19762229796323177,completed,0
phnode_full,45,CHIRP,CHIRP_100060,60.0,0.37581500003480217,completed,0
phnode_full,45,CHIRP,CHIRP_100061,60.0,0.638499816735445,completed,0
phnode_full,45,CHIRP,CHIRP_100062,60.0,0.3388159953741191,completed,0
phnode_full,45,CHIRP,CHIRP_100063,60.0,0.23581389271107878,completed,0
phnode_full,45,CHIRP,CHIRP_100064,60.0,0.4647996768839317,completed,0
phnode_full,45,CHIRP,CHIRP_100065,60.0,0.5632920845396711,completed,0
phnode_full,45,CHIRP,CHIRP_100066,60.0,0.599955262855814,completed,0
phnode_full,45,CHIRP,CHIRP_100067,60.0,0.26836536051867704,completed,0
phnode_full,45,CHIRP,CHIRP_100068,60.0,0.423483249173297,completed,0
phnode_full,45,CHIRP,CHIRP_100069,60.0,0.3048832986043036,completed,0
phnode_full,45,CHIRP,CHIRP_100070,60.0,0.5416338326644726,completed,0
phnode_full,45,CHIRP,CHIRP_100071,60.0,0.2865254831742436,completed,0
phnode_full,45,OU,OU_200042,60.0,0.272423674267572,completed,0
phnode_full,45,OU,OU_200043,60.0,0.3368434414867852,completed,0
phnode_full,45,OU,OU_200044,60.0,0.7468925874190512,completed,0
phnode_full,45,OU,OU_200045,60.0,0.8879277273267621,completed,0
phnode_full,45,OU,OU_200046,60.0,1.294987305899406,completed,0
phnode_full,45,OU,OU_200047,60.0,0.4639087532897663,completed,0
phnode_full,45,OU,OU_200048,60.0,1.2181144237570065,completed,0
phnode_full,45,OU,OU_200049,60.0,1.5252692113746913,completed,0
phnode_full,45,OU,OU_200050,60.0,0.3241148504184149,completed,0
phnode_full,45,OU,OU_200051,60.0,0.4397752859974362,completed,0
phnode_full,45,OU,OU_200052,60.0,0.8244542725904902,completed,0
phnode_full,45,OU,OU_200053,60.0,1.368711627975594,completed,0
phnode_full,45,OU,OU_200054,60.0,0.29974730251164555,completed,0
phnode_full,45,OU,OU_200055,60.0,0.7687127326143847,completed,0
phnode_full,45,OU,OU_200056,60.0,1.1657988405389,completed,0
phnode_full,45,OU,OU_200057,60.0,1.24656102419917,completed,0
phnode_full,45,OU,OU_200058,60.0,1.0676018315944344,completed,0
phnode_full,45,OU,OU_200059,60.0,0.4923231014629074,completed,0
phnode_full,45,OU,OU_200060,60.0,1.2081091194660967,completed,0
phnode_full,45,OU,OU_200061,60.0,0.46354547433376253,completed,0
phnode_full,45,OU,OU_200062,60.0,0.6258963546898436,completed,0
phnode_full,45,OU,OU_200063,60.0,0.17217871950165703,completed,0
phnode_full,45,OU,OU_200064,60.0,0.17535706724353295,completed,0
phnode_full,45,OU,OU_200065,60.0,0.24236996811524936,completed,0
phnode_full,45,OU,OU_200066,60.0,0.469117845600036,completed,0
phnode_full,45,OU,OU_200067,60.0,0.3001820523844475,completed,0
phnode_full,45,OU,OU_200068,60.0,2.1434676983482435,completed,0
phnode_full,45,OU,OU_200069,60.0,0.2773165971697392,completed,0
phnode_full,45,OU,OU_200070,60.0,1.2054039863356876,completed,0
phnode_full,45,OU,OU_200071,60.0,1.5548476759183965,completed,0
phnode_full,46,PRBS,PRBS_42,60.0,0.5527331219074766,completed,0
phnode_full,46,PRBS,PRBS_43,60.0,0.5316541529707005,completed,0
phnode_full,46,PRBS,PRBS_44,60.0,0.2797272676515644,completed,0
phnode_full,46,PRBS,PRBS_45,60.0,0.17570009016162666,completed,0
phnode_full,46,PRBS,PRBS_46,60.0,0.8424464067771014,completed,0
phnode_full,46,PRBS,PRBS_47,60.0,0.3182686933699662,completed,0
phnode_full,46,PRBS,PRBS_48,60.0,0.7846724732510083,completed,0
phnode_full,46,PRBS,PRBS_49,60.0,0.2102288919834655,completed,0
phnode_full,46,PRBS,PRBS_50,60.0,0.3917505200606575,completed,0
